beta_a,pct_a,beta_b,pct_b,diff_beta,diff_pct_pts,diff_lo,diff_hi,contains_zero,n_boot_ok,city
-0.246318691549388,-21.83269273764098,-0.29847597872233184,-25.80518958225273,0.05215728717294382,3.972496844611751,0.004077905256669815,0.0978997909008868,False,400,cos-seattle
-0.3435296145536409,-29.07375236582508,-0.23413393030284063,-20.874416433493494,-0.10939568425080026,-8.199335932331586,-0.1617214551417478,-0.058943135845358395,False,400,kcmo
-0.495037832579746,-39.045215390741674,-0.4552105632910404,-36.568560944015616,-0.03982726928870556,-2.4766544467260587,-0.1032759899587798,0.01755983767561457,True,400,montgomerycountymd
-0.3602459754516727,-30.24952640740487,-0.3716340525260029,-31.039344386808875,0.011388077074330205,0.7898179794040061,-0.07057140356726409,0.08788930326496958,True,400,sfgov
