beta_a,pct_a,beta_b,pct_b,diff_beta,diff_pct_pts,diff_lo,diff_hi,contains_zero,n_boot_ok,city,unit,n_theft,n_noloot
-0.10667958082176589,-10.118637602188684,-0.13964847822768492,-13.033611253497945,0.03296889740591903,2.9149736513092606,-0.01503985380147335,0.07751086063812451,True,600,cos-seattle,cell,180401,36952
0.013883994181199491,1.398082443969395,0.018424173519578226,1.859494577150289,-0.004540179338378735,-0.461412133180894,-0.04913834595853461,0.0399660151957308,True,600,kcmo,cell,51437,14463
0.19612232632514642,21.667572770234855,0.16564060436757547,18.014888514211826,0.030481721957570956,3.6526842560230293,-0.020382932145513042,0.08085855979684718,True,600,montgomerycountymd,cell,81049,19504
-0.09867971648200265,-9.396715105432795,-0.1309053370562755,-12.269918166161487,0.03222562057427285,2.8732030607286916,-0.029829935884656905,0.09686895443269378,True,600,sfgov,cell,128645,31154
